Portada Imagen,URL - IMDb / FilmAffinity,Trailer,Título,Resumen,Tiempo (min),Año,Género,Production Co.,Directores,Actores Protagónicos,Locación,Presupuesto,Taquilla,Idioma,Latitud,Longitud
https://m.media-amazon.com/images/M/MV5BMjI1NDU4OTM2Ml5BMl5BanBnXkFtZTgwMjgxMTc2OTE@._V1_.jpg,https://pro.imdb.com/title/tt4072352/?ref_=instant_tt_1&q=Magallanes,https://www.youtube.com/watch?v=hFFwyLJdZjA,Magallanes,"La anodina vida de Magallanes (Damián Alcázar) da un vuelco el día en que Celina (Magaly Solier), una mujer que conoció en los violentos años en que fue soldado del Ejército peruano y luchaba contra Sendero Luminoso, se sube a su taxi en plena calle de Lima. Este inesperado reencuentro tras 25 años con el oscuro pasado que los une impulsará a Magallanes a embarcarse en un arriesgado plan para intentar ayudar a Celina a conseguir dinero, y al tiempo encontrar quizá una forma de redimirse por el pasado.",109,2015,Drama,CEPA Audiovisual,Salvador del Solar,"Damián Alcázar, Tatiana Astengo, Jairo Camargo",Perú,-,$994.513,Español,-9.189.967,-75.015.152
https://m.media-amazon.com/images/M/MV5BNzkyZmYxNmItMDk3OC00ZDU2LWIzNDQtMmRhNjVjYzVmMTM5XkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt3733098/?rf=cons_tt_atf_allow&ref_=cons_tt_atf_allow,https://www.youtube.com/watch?v=MLobgFG6MmQ,Rosa Chumbe,"Ambientada en octubre, mes de intensa fe religiosa que envuelve a la protagonista, la historia muestra el universo rígido de una mujer policía, Rosa Chumbe, que repentinamente debe recuperar sus costumbres maternales como una inopinada abuela, cuando Sheyla, su hija de 18 años, le robe y de manera unilateral decida abandonar a su hijo y dejárselo.",75,2015,Drama,Señor Z,Jonatan Relayze,"Liliana Trujillo, Cindy Díaz, Franco Diaz",Perú,-,-,Español,-9.189.967,-75.015.152
https://m.media-amazon.com/images/M/MV5BMjE5NDM1MDU2OF5BMl5BanBnXkFtZTgwNjQzNDgxNDE@._V1_.jpg,https://pro.imdb.com/title/tt3184608/?rf=cons_tt_atf_allow&ref_=cons_tt_atf_allow,https://www.youtube.com/watch?v=STtDI6I4EX8,Ella & Él,Dos adultos que aún se niegan a dejar de ser jóvenes se conocen y a pesar de ellos se enamoran.,78,2015,"Drama, Romance",Yin Zhang Films,Frank Pérez-Garland,"Giovanni Ciccia, Gianella Neyra, Alejandra Saba",Lima,$127.000,-,Español,-770.388.300,-119.291.300
https://m.media-amazon.com/images/M/MV5BNDE0M2M2NjUtNzU3ZC00ZjlmLWFjNGMtYmZhMDIxZDdmNzczXkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt3646208/?ref_=instant_tt_2&q=Encadenados,https://www.youtube.com/watch?v=8YuJmAGWuJI,Encadenados,Diez personajes. Diez historias. Diez monólogos. Una cadena de situaciones que reflejan el flujo constante de la vida. La poesía de las acciones comunes con un tema en común: ferias de libertad.,120,2015,"Drama, Romance",Miguel Barreda-Delgado,Miguel Barreda Delgado,"Melania Urbina, Norma Martínez, Miguel Iza",Perú,-,-,Español,-9.189.967,-75.015.152
https://m.media-amazon.com/images/M/MV5BMjQxMDUxZWMtOGRmOS00NGM1LThmYTItYzhjY2NiZjg2YjYwXkEyXkFqcGc@._V1_.jpg,https://www.imdb.com/title/tt5724544/,https://www.youtube.com/watch?v=MiDAb7HQnzU,Pueblo Viejo,"""Pueblo Viejo"", es un lugar donde el abuso y la venganza nos hace mirar las estructuras de poder de quienes lo habitan . Dos hermanos lucharan por cambiar este sistema impuesto.",96,2015,Oeste,Llanki cine + medios,Hans Matos Camac,"Teodosio Cuba, Cristhian Esquivel, Joel Huaroc",Huancayo,$186.000,-,Español,-1.206.513,-7.520.486
https://m.media-amazon.com/images/M/MV5BYWNhNDVjOGUtODEyMS00ZWY0LThiNmEtNWE2YzQ4YTZlNTAyXkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt6658338/?rf=cons_tt_atf_allow&ref_=cons_tt_atf_allow,https://www.youtube.com/watch?v=hxXTBCx_oG0,Súper Cóndor,"Un padre soltero que lucha para sacar adelante a su hijo y por accidente llega a tener súper poderes, que sin querer comienza a usar para ayudar a las demás personas, pero tiene una gran misión que cumplir.",82,2016,Acción,Nima Producciones,Alejandro Nieto-Polo,"Gerardo Zamora, Jose Luis Ruiz, Reynaldo Arenas",Perú,$140.000,-,Español,-9.189.967,-75.015.152
https://pics.filmaffinity.com/el_ano_del_apocalipsis-190681281-mmed.jpg,https://www.filmaffinity.com/es/film659325.html,https://www.youtube.com/watch?v=xi6LtbSWcJs,El Año del Apocalipsis,"12 breves historias, mes tras mes, muestran de menos a más la evolución de un misterioso y terrible virus que hace que los muertos resuciten para devorar a los vivos.",110,2016,"Acción, Fantasía, Horror",El Topo Producciones,Rafael Arévalo,"Fernando Montenegro, Muki Sabogal",Lima,-,-,Español,-770.388.300,-119.291.300
https://m.media-amazon.com/images/M/MV5BZjE5MTYxYmUtMDc3Zi00Njg5LWIxZmItOThkZWM2OTI3ZjI3XkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt9243074?ref_=dsc_tt_res_pri_tt_view_1,https://www.youtube.com/watch?v=Z2og250Vxtg,Guerrero: La Película,"A los diez años, Paolo le pide a su mamá conocer a su papá, un jugador desconocido que se retiró temprano por una lesión. El niño no lo sabe, pero el reencuentro con su padre y con su disciplina, inician en él un cambio de carácter que lo terminará convirtiendo en un gran jugador profesional, en un guerrero. ",90,2016,Biografía,Tondero Films,Fernando Villarán,"Lucho Cáceres, Ramón Garcia, Paolo Guerrero",Lima,-,-,Español,-770.388.300,-119.291.300
https://m.media-amazon.com/images/M/MV5BMDFlMWNjOGYtZmMxZi00YjhjLWExZTEtYzY4MGUyNTc0NjJiXkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt34041839/?ref_=instant_tt_1&q=As%C3%AD%20nom%C3%A1s,https://www.youtube.com/watch?v=g7yXRwQRd2o,Así nomás,"Tres amigos deciden hacer una película de zombies sin dinero, y tienen que ideárselas para lograrlo. Es así que llegan a obtener un resultado sorpresivo: una película para reír de inicio a fin y que deja una enseñanza de superación ante los obstáculos de la vida.",95,2016,Comedia,La Diosa Mystic Passion Films,Willy Combe,"Franco Cabrera, Emilram Cossío, Renzo Schuller",Perú,$300.000,-,Español,-9.189.967,-75.015.152
https://m.media-amazon.com/images/M/MV5BZGY5NDc5MjgtYzVhNi00YzUyLWEyMDEtMWVmYzUwYjkyZjQ5XkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt8971406/?ref_=instant_tt_1&q=Hasta%20que%20la%20suegra%20nos%20separe,https://www.youtube.com/watch?v=MhUqsbt6MoA,Hasta que la suegra nos separe,"Lucho y Jenny son una pareja de esposos de clase media que está esperando un niño. Lucho trabaja en un restaurante y es despedido, viéndose forzado a vivir en la casa de su suegra. La convivencia se hace imposible, ya su suegra es tremendamente metiche. En medio de todo lucho sufre un golpe en la cabeza y producto de eso tiene una conversación con su fallecido suegro, quien lo convence de que su suegra lo mató. Lucho le cuenta esto a sus amigos del fulbito y juntos buscan mil maneras de hacerla confesar.",93,2016,Comedia,Bisa Estrategia Audiovisual,Carlitos Landeo,"Carlos Álvarez, Giovanna Varcárcel, Roger del Águila",Perú,-,-,Español,-9.189.967,-75.015.152
https://m.media-amazon.com/images/M/MV5BMzQyZTc3MDEtNjNiZi00OThkLTkwODItOWJkZjcxMDRhNWM3XkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt5502764/?ref_=instant_tt_1&q=La%20Peor%20de%20Mis%20Bodas,https://www.youtube.com/watch?v=qAxLwE1K5A8,La Peor de Mis Bodas,Maricielo es una pícara vendedora de artículos para fiestas que es tentada por el hijo de un millonario para hacerse pasar por la mejor organizadora de bodas de Lima y así arruinar el matrimonio de su padre con su tonta novia.,95,2016,Comedia,Big Bang Films,Adolfo Aguilar,"Maricarmen Marín, Gabriel Soto, Ricky Tosso",Callao,$500.000,-,Español,-1.205.659,-7.711.714
https://m.media-amazon.com/images/M/MV5BMGM4YTk2YmYtZDRiYy00YTkxLWFjY2MtZjViNTdlYTRjYWYzXkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt5852052?ref_=dsc_tt_res_pri_tt_view_1,https://www.youtube.com/watch?v=1e8Wfu07jUQ,Margarita,"Rafo es un padre divorciado en sus cuarentas que vive la vida como un soltero en sus veintes hasta que su adorable, determinada y pre adolescente hija de 11 años, Margarita, toca a su puerta para instalarse en su casa sin previo aviso. La vida de Rafo dará un vertiginoso, caótico y divertido giro a través del cual se descubrirá a si mismo. Margarita cambiará la vida de Rafo y de todos los que la rodean, para siempre.",90,2016,Comedia,"Elefantemiope eirl, La Soga Producciones",Frank Pérez-Garland,"Francisca Aronsson, Melania Urbina, César Ritter",Perú,$350.000,$29.908,Español,-9.189.967,-75.015.152
https://m.media-amazon.com/images/M/MV5BYmVhMDA4OWItZjk2Yy00NWQzLTg0ZjAtZDZkZmQ0YmMyYTM4XkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt6769700/?ref_=instant_tt_1&q=Calich%C3%ADn,https://www.youtube.com/watch?v=j4IgwsPVdyw,Calichín,"Cuenta la historia de Calichín Delgado, un alicaído futbolista peruano que tuvo todas las oportunidades de triunfar pero no las supo aprovechar. Ahora tendrá la oportunidad de regresar al fútbol para intentar recuperar la gloria y a su pequeña hija.",92,2016,"Comedia, Deporte",Cine70 Films,Ricardo Maldonado,"Tulio Loza, Miguel Iza, Guillermo Castañeda",Perú,-,-,Español,-9.189.967,-75.015.152
https://m.media-amazon.com/images/M/MV5BMjA5YmI3M2YtNjA2NS00MTg1LTliMzYtYTc3ZGUwY2I3ZjIwXkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt5908566/?rf=cons_tt_atf_allow&ref_=cons_tt_atf_allow,https://www.youtube.com/watch?v=rdrNv8-DTTA,Locos de Amor,"La historia de cuatro primas que viven en la misma residencial y afrontan los diferentes situaciones que les pone la vida: amores, desamores y un sinfín de aventuras tragicómicas; todas en el marco de divertidas canciones interpretadas por los mismos personajes.",93,2016,"Comedia, Musicalal",Tondero Films,Frank Pérez-Garland,"Gianella Neyra, Jimena Lindo, Rossana Fernández Maldonado",Perú,$750.000,$80.847,Español,-9.189.967,-75.015.152
"https://m.media-amazon.com/images/M/MV5BYmUxMDZiYTEtMTk3MC00NjJlLTkwYjQtMzIyYTg4Zjg5Y2Y2XkEyXkFqcGc@._V1_UY290_CR3,0,196,290_.jpg",https://pro.imdb.com/title/tt6661904/details,https://www.youtube.com/watch?v=A7AjcdNC_qg,La luz en el cerro,"En un aislado pueblo en los Andes peruanos, en las faldas de un cerro, un pastor es encontrado por su hijo, inexplicablemente muerto. Dos jóvenes practicantes forenses de la capital, y un policía castigado por su conducta violenta, están a cargo de la investigación. Este acontecimiento revelará un misterio sepultado por siglos, que oscurecerá el destino de los involucrados en su descubrimiento.",85,2016,"Crimen, Terror, Misterio, Suspenso",Tondero Films,Ricardo Velarde,"Emilram Cossio, Manuel Gold, Ramón García",Perú,-,-,Español,-9.189.967,-75.015.152
"https://m.media-amazon.com/images/M/MV5BYzExYjk0ZDctZTZhMy00MGVjLWE3YTktNTc2ZGU5ZWY5ODQ0XkEyXkFqcGc@._V1_UY290_CR5,0,196,290_.jpg",https://www.imdb.com/title/tt5559356/,https://www.youtube.com/watch?v=7P0LkzlW7B4,El soñador,"Sebastián tiene talento para forzar cerraduras, y esa es la única razón por la que sus supuestos amigos se juntan con él. La banda irrumpe en naves industriales y almacenes portuarios de Lima y alrededores. Es una vida sombría de delincuente de poca monta que Sebastián soporta escapando a un mundo de ensueño personal. Un día, Emilia aparece en su reino interior. Cada vez le resulta más difícil distinguir si los fuertes sentimientos que sienten el uno por el otro son reales o forman parte de su mundo de fantasía. Los dos hermanos de Emilia, líderes de una banda de ladrones, nunca aceptarán su amor. Cuando Sebastián se enfrenta a uno de ellos, arremete contra él. Sólo hay una forma de salir de esta pesadilla, pero antes de su planeada huida con Emilia, Sebastián lo arriesga todo en un último asalto.",80,2016,Drama,Arrebato Cine,Adrián Saba,"Gustavo Borjas, Elisa Tenaud",Perú,-,-,Español,-9.189.967,-75.015.152
https://m.media-amazon.com/images/M/MV5BMzFlN2ViOTMtNjQwZi00Yzk3LWE2MDgtY2MxOTYxZTAwZDYxXkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt5126918/?ref_=instant_tt_1&q=La%20Casa%20Rosada,https://youtu.be/2UlaHOoqQaA,La Casa Rosada,"Narra la historia de una familia peruana que vive en medio de la violencia social de los años 80 en la convulsionada ciudad de Ayacucho. En ese contexto la madre es asesinada, el padre sindicado como terrorista, desaparecido y conducido a un lugar de torturas (La Casa Rosada). Sus hijos, niños de 10 y 9 años, sin perder la fe, inician una incesante búsqueda pasando por una serie de situaciones difíciles, logrando hallarlo moribundo en un paraje donde hay centenares de muertos, salvándole la vida. A las semanas siguientes, cuando huían de la violencia a la ciudad de Lima, Adrián, el padre, es detenido nuevamente por las fuerza militares.",102,2016,Drama,Andina Compañía Cinematográfica,Palito Ortega Matute,"José Luis Adrianzen, Ricardo Bromley López, Shantall Lozano Rodríguez",Huamanga,-,-,Español,-115.503.200,-768.437.600
https://m.media-amazon.com/images/M/MV5BZjk4YTgxYjUtOWY4Zi00YTk3LThhN2QtZjIwYjQ4MWYwZWE2XkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt5675286/?ref_=instant_tt_1&q=La%20%C3%9Altima%20Noticia,https://www.youtube.com/watch?v=Fk9PqjslcXw,La Última Noticia,"Alonso, conductor de un programa radial dedicado a la música folklórica, y su amigo Pedro, maestro de secundaria, viven a inicios de los años ochenta con sus parejas, Teresa y Zoila, en una pequeña y apacible ciudad andina. La súbita irrupción de Sendero Luminoso con bombas, apagones y “ajusticiamientos” y la violenta réplica de las fuerzas del orden van cambiando la atmósfera provinciana. La vida diaria se altera y la felicidad de las parejas protagónicas se va desmoronando poco a poco. Ante la espiral de violencia, Alonso cambia de giro y se hace responsable del noticiero local “La última noticia”. En poco tiempo alcanza una gran audiencia, pero las constantes presiones y amenazas del grupo subversivo y las detenciones e interrogatorios de los militares lo conducen a una situación límite.",99,2016,Drama,Grupo Chaski,Alejandro Legaspi,"Jorge Chiarella, Emilram Cossío, Lucho Cáceres",Perú,-,-,Español,-9.189.967,-75.015.152
https://pics.filmaffinity.com/cementerio_general_2-347773730-mmed.jpg,https://pro.imdb.com/title/tt5481608/?rf=cons_tt_atf_allow&ref_=cons_tt_atf_allow,https://www.youtube.com/watch?v=jz3X2h_5pPo,Cementerio General 2,"Juego Siniestro cuenta la historia de Fernanda, una psicóloga escéptica que vuelve al escenario donde se desarrolló una tragedia colectiva al jugar a la ouija y la que su madre estuvo involucrada. Ella y su hijo Julio se verán envueltos en extraños acontecimientos que tienen como protagonista a una ouija ancestral de la cual emergerá una de las fuerzas diabólicas más poderosas y perversas.",87,2015,"Fantasía, Terror",Caudal Films,Dorian Fernández-Moris,"Milene Vásquez, Matías Raygada",Perú,$1.200.000,$1.299.767,Español,-9.189.967,-75.015.152
https://m.media-amazon.com/images/M/MV5BODIyYTQyNDItMGMwZi00ODY4LThlZGItMDJlYTUwZDUwNTRkXkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt4696502/?rf=cons_tt_atf_allow&ref_=cons_tt_atf_allow,https://www.youtube.com/watch?v=HMZ1cmsscO8,No estamos solos,"Una familia, Mateo, Mónica y Sofía de 8 años, se mudan a una casa a las afueras de la ciudad. Desde la primera noche, la niña es acechada por algo aterrador. Estos acosos se hacen cada vez más violentos y perturbadores, por lo que requerirán la ayuda de un sacerdote que intentará ayudarlos sin imaginar las consecuencias.",76,2016,Horror,AV Films,Daniel Rodríguez Risco,"Marco Zunino, Fiorella Díaz, Lucho Cáceres",Perú,-,-,Español,-9.189.967,-75.015.152
https://m.media-amazon.com/images/M/MV5BNWE2OWE0YWEtYWU1MS00MmY5LTliODktOTEzMDk5MDg0YWViXkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt5722530/?ref_=instant_tt_1&q=Maligno,https://www.youtube.com/watch?v=-CdLyqxABfw,Maligno,"Tras un ritual de brujería, el espíritu más cruel y poderoso de la selva queda atrapado dentro del pabellón de un hospital. Treinta años después, una joven es poseída por este espíritu. Su madre deberá luchar contra el tiempo antes de que la fuerza maligna recupere su siniestro poder.",87,2016,"Horror, Misterio",AV Films,"Paco Bardales, Martín Casapía Casanova","Sofía Rocha, Fiorella Pennano, Gino Pesaressi",Iquitos,$150.000,$42.918,Español,-9.189.967,-75.015.152
https://m.media-amazon.com/images/M/MV5BNzUyY2VkZTctNjg1ZS00OGM1LWI3ZmYtYTkwZjU4ZjhmNDdlXkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt7592928/?rf=cons_tt_atf_allow&ref_=cons_tt_atf_allow,https://www.youtube.com/watch?v=dQN-iHwhNvw,Aj Zombies!,"Claudia y Felipe no pueden ser más distintos. Sólo un apocalipsis zombie podría unirlos. Una loca historia de amor en tiempos de zombies. Claudia, Felipe, un borracho y un agente de seguridad deben escapar juntos de Lima.",80,2017,"Aventura, Comedia",La Pepa,Daniel Martín Rodríguez,"Emilram Cossío, Anahí de Cárdenas, César Ritter",Lima,$600.000,-,Español,-770.388.300,-119.291.300
https://m.media-amazon.com/images/M/MV5BNTMyNjExY2QtNzQxNC00YzNmLWE2YjEtMjc4ODA0Y2NjNGUwXkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt5109382/?ref_=instant_tt_1&q=Buscando%20Nirvana,https://www.youtube.com/watch?v=DxyqnjN_1BY,Buscando Nirvana,"Tres amigos, Lucas ""El Lorna"" (Diego Harmsen), Manuel ""El Chico Problema"" (Miguel Vergara) y Juan Pablo ""El Pastrulo"" (Andrei Atanasovski), se enrumban en la búsqueda de “Nirvana”, una legendaria y misteriosa fiesta. Antes de partir se les suma la sensual Fe (Milett Figueroa), quien tras dudarlo en un inicio, se trepa en la vieja camioneta de los muchachos. La alegría se apodera mientras aceleran rumbo a la fiesta, sin imaginarse que desde la primera parada tendrán que pasar incontables obstáculos que no sólo pondrán en juego su larga amistad.",95,2017,Comedia,Lotus Films Peru,Enrique Mendoza Buroncle,"Alfonso Zayas, Adam Lindo, Edgar Vivar",Arequipa,-,-,Español,-9.189.967,-75.015.152
https://m.media-amazon.com/images/M/MV5BYTE1ODc1YmQtMWVmMC00YzEyLWFiZWQtNjg1MDRlZWI5YjM5XkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt8532152/?ref_=instant_tt_1&q=Cebiche%20de%20tibur%C3%B3n,https://www.youtube.com/watch?v=qScM8MGiRvg,Cebiche de tiburón,"Cuenta la historia de un aspirante de cocina que, siguiendo las disparatadas sugerencias de dos brujos (charlatanes, curanderos), decide participar y ganar el Concurso Nacional de Cocina con una receta secreta que ellos le recomiendan. Dentro de la receta, se compromete públicamente a bajar en persona al fondo del mar, encontrar a un tiburón dormilón, despertarlo y hacerlo cebiche. En el camino enfrentará a muchos enemigos, pero su mayor riesgo será sumergirse sin jaula dentro de un cardumen de tiburones.",105,2017,Comedia,Cebiche de tiburón Films,Daniel Winitzky,"Manuel Gold, César Ritter, Wendy Ramos",Perú,-,-,Español,-9.189.967,-75.015.152
https://m.media-amazon.com/images/M/MV5BOWI3NTg1NzYtNzVhYi00ZmVlLWEzYzctZmM2MjY3ODk2MjM3XkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt8993120/?ref_=search_search_search_result_1,https://www.youtube.com/watch?v=SU_GzJz442Y,Gemelos sin cura,"Pedro y Pablo son dos hermanos gemelos. Pedro es un músico de cantina que se dedica a estafar y conseguir dinero fácil. Pablo es un cura de barrio, un hombre honesto y algo tímido. Cuando a Pedro lo comienzan a perseguir por una gran deuda, él irá a la iglesia de su hermano para pedirle ayuda. Es así que ambos, por distintas situaciones, se verán obligados a suplantar la identidad del otro hasta encontrar solucionar sus problemas.",97,2017,Comedia,Bisa Estrategia Audiovisual,Carlitos Landeo,"Sergio Galliani, Hernán Romero, Claudia Dammert",Perú,-,-,Español,-9.189.967,-75.015.152
